Fecha,Generacion_Cogenerador_kWh,Generacion_Eolica_kWh,Generacion_Hidraulica_kWh,Generacion_Solar_kWh,Generacion_Termica_kWh,Generacion_Total_kWh,Generacion_Cogenerador_kWh_Pct,Generacion_Eolica_kWh_Pct,Generacion_Hidraulica_kWh_Pct,Generacion_Solar_kWh_Pct,Generacion_Termica_kWh_Pct
2022-12-30,1694453.78,663347.1799999999,162877853.28,2396558.67,46697308.8,214329521.71,0.7905834746800267,0.3094987450667418,75.99412903108279,1.1181654542404476,21.787623294929993
2022-12-31,594401.8400000001,766831.95,144017111.82,2215924.15,50868773.56,198463043.32,0.29950253208683897,0.3863852620477895,72.56621152774933,1.1165424619771975,25.63135821613884
2023-01-01,35083.06,616636.41,128672612.53,2160871.35,45447450.05,176932653.4,0.01982848237780398,0.34851475866692677,72.72406198481846,1.2212959611897167,25.686298812947093
2023-01-02,848944.3300000001,541731.39,152364988.54,1986398.54,44628796.28,200370859.08,0.42368652502560306,0.2703643596116482,76.04149088324604,0.9913609938693286,22.273097238247363
2023-01-03,1541866.36,481703.02999999997,163495189.14,1838158.44,43777532.26,211134449.23,0.7302770180911421,0.22814989773424196,77.43652906300287,0.8706103843800479,20.734433636791692
2023-01-04,2015783.99,480163.0,168002329.81,2045702.77,43927796.26,216471775.83,0.9311994518782156,0.22181321244256913,77.60934614493848,0.9450205515967749,20.292620639143948
2023-01-05,2232754.13,495599.52,165624867.81,2201458.97,46679580.87,217234261.3,1.0278093872662986,0.22814058750869792,76.24251663565741,1.01340320666996,21.488130182897624
2023-01-06,2297634.33,593184.77,169589034.05,2003914.88,45975049.24,220458817.27,1.0422056865097142,0.2690682900986063,76.92549390859753,0.9089747032189545,20.8542574115752
2023-01-07,2456836.72,672367.25,164811496.73,1492833.08,42699658.05,212133191.82999998,1.1581576172996388,0.3169552318520828,77.69246071688639,0.7037244229070628,20.128702011054823
2023-01-08,2459230.0300000003,632244.56,156649359.03,1562336.18,32244636.169999998,193547805.97,1.2706059971463495,0.3266606701281844,80.93574517413063,0.8072094499702894,16.65977870862454
2023-01-09,2173648.72,561258.5800000001,156685622.03,1833181.29,36798554.74,198052265.35999998,1.0975126772970534,0.28338912406773,79.11326929040283,0.925604807734879,18.58022410049751
2023-01-10,2291958.94,484147.22,175153688.21,1359614.69,36911778.06,216201187.12,1.0601046971716555,0.2239336547820524,81.01421206016919,0.6288655062959304,17.072884081581172
2023-01-11,2618355.08,552113.09,176609620.18,1644747.47,37322130.44,218746966.26,1.1969789226186822,0.25239805581749875,80.73694607041267,0.7518949853892251,17.061781965761924
2023-01-12,2436630.6,534180.16,190153610.07999998,1668548.64,23829190.08,218622159.56,1.1145396262226914,0.2443394398239838,86.9781958346327,0.7632111234095065,10.899713975911105
2023-01-13,2486290.5,470802.72,199234771.51,2081594.51,21332993.25,225606452.49,1.1020476021669658,0.20868318029195917,88.31075942689674,0.9226662123470367,9.455843578297292
2023-01-14,2702204.8,370330.56,190080784.3,2103055.2,20862703.45,216119078.31,1.250331447427317,0.17135486737029293,87.95187624636692,0.9731002077398228,9.653337231095653
2023-01-15,2364562.53,324412.08999999997,171171602.9,1869258.88,19772020.2,195501856.6,1.20948341418462,0.1659381121191869,87.55497562880946,0.9561335695264186,10.113469275360323
2023-01-16,1728693.23,402899.48,191033818.6,2273532.5300000003,25405289.02,220844232.85999998,0.7827658470465345,0.1824360431704868,86.5016107172254,1.0294733534840654,11.503714039073504
2023-01-17,2355054.14,419498.77,200598789.48,2130843.48,19577977.77,225082163.64,1.0463086465468279,0.18637583858974852,89.12247253889069,0.9466958401057959,8.69814713586694
2023-01-18,2677702.5700000003,667410.73,199482483.9,2056132.3,20189462.32,225073191.82,1.1897030243128492,0.29653053062567974,88.630050645718,0.9135394061698698,8.970176393173613
2023-01-19,2250793.77,748095.25,200093469.81,2319948.57,21245505.79,226657813.19,0.99303603891794,0.3300549138241688,88.27997896647315,1.023546701236044,9.3733833795487
2023-01-20,2398512.97,798449.34,195657496.7,2324597.29,24999444.29,226178500.59,1.0604513531318571,0.35301734599760703,86.5057890956107,1.027771111726424,11.052971093533412
2023-01-21,2495437.5300000003,805138.01,185285572.78,2417414.9,22996132.28,213999695.5,1.1660939629701483,0.37623325029450805,86.58216655266222,1.1296347381952232,10.7458714958779
2023-01-22,1919779.1400000001,793758.6799999999,178517398.48,2269873.09,15836329.94,199337139.33,0.9630815142891316,0.3981990925865264,89.55551337799966,1.1387105772809625,7.944495437843704
2023-01-23,2192098.11,757323.33,202943446.02,2085258.52,17740080.61,225718206.59,0.9711658368710061,0.3355171660457237,89.91009147464626,0.9238326635244422,7.859392858912577
2023-01-24,2221591.3,890426.04,206864290.64,2080772.08,17635323.93,229692403.99,0.9672027726684074,0.38766020318145394,90.06144175712755,0.9058950334685815,7.6778002335539925
2023-01-25,2385664.04,842442.05,203136868.7,2436048.01,20700701.95,229501724.75,1.0394972162404197,0.3670743873135097,88.51213162832669,1.0614508508176255,9.019845917301762
2023-01-26,2490999.2600000002,880062.97,200027017.81,2510596.91,25102128.39,231010805.34,1.0783042188584062,0.3809618206839848,86.5877323424771,1.0867876532030274,10.86621396477748
2023-01-27,2595846.61,853193.53,197652953.56,2593936.74,26573498.79,230269429.23,1.1273083963773542,0.3705196703066497,85.83551634315224,1.126478989709528,11.540176600454242
2023-01-28,2629532.71,657759.86,187592173.32,2682532.7,26185111.419999998,219747110.01,1.1966176528466466,0.2993258295729429,85.36729939768641,1.220736281754935,11.916020838139076
2023-01-29,2582072.88,758595.71,162149644.74,2663874.85,31234535.63,199388723.81,1.2949944363255412,0.3804606877984109,81.32337759206204,1.3360208135633787,15.665146470250631
2023-01-30,2556162.5,751341.52,184946224.08,2638434.02,34667969.79,225560131.91,1.1332510219580496,0.33310031947480434,81.99419929129799,1.1697253400493455,15.369724027219824
2023-01-31,2738671.93,554933.67,174928033.71,2558311.97,47491656.19,228271607.47,1.1997426926429835,0.24310236220373171,76.63153365798657,1.120731569884888,20.804889717281842
2023-02-01,2756558.9499999997,580573.75,168923769.03,2661892.2199999997,52839396.97,227762190.92,1.21027943174652,0.25490347965783433,74.16672993338626,1.1687155841133317,23.199371571096055
2023-02-02,2821535.58,766919.2899999999,162273638.28,2591875.52,58247964.87,226701933.54,1.2446014623435753,0.33829411069609705,71.58017390767773,1.1432966095733283,25.693633909709263
2023-02-03,2948567.16,739030.6799999999,158638444.68,2515898.72,63951002.32,228792943.56,1.2887491694982065,0.32301288164780845,69.33712299496585,1.09963999800554,27.951474955882595
2023-02-04,3009969.45,809136.05,148921735.88,2323627.39,64452111.34,219516580.10999998,1.3711809142123577,0.3685990596220755,67.84076893206662,1.0585202214956282,29.36093087260333
2023-02-05,3097786.91,465140.51,136903683.19,2217297.09,56161332.26,198845239.96,1.557888391305296,0.23392086735069362,68.84936406702002,1.1150868335827573,28.243739840741217
2023-02-06,2963105.09,849832.17,171072093.60999998,2223388.4,50694916.339999996,227803335.60999998,1.3007294568648657,0.3730551915424607,75.09639538504209,0.9760122230196171,22.25380774353096
2023-02-07,2813978.07,880671.01,169143210.12,2348475.71,51793464.22,226979799.13,1.2397482422602406,0.38799532530011893,74.51905886264585,1.0346628726439828,22.818534697149815
2023-02-08,2981561.71,784162.75,167481246.86,2655091.41,57168962.09,231071024.82,1.290322623670614,0.33936005200602204,72.48041894930996,1.1490369301249548,24.740861444888452
2023-02-09,2914779.84,808932.86,172124731.65,2395043.17,55014376.6,233257864.12,1.2495955285351001,0.3467976794916731,73.79160925586203,1.026779173785054,23.58521836232614
2023-02-10,3035804.99,831596.42,181163998.57,2550816.33,39055858.06,226638074.37,1.3394946980726063,0.3669270586205078,79.93537673384883,1.125502119222758,17.232699390235293
2023-02-11,3016626.45,901827.9099999999,170603086.77,2361687.19,38865635.11,215748863.43,1.3982119775934525,0.4179989158054588,79.07484844079023,1.0946464108564133,18.014294254954443
2023-02-12,2727613.27,625083.97,156184417.03,2377541.95,34328071.36,196242727.58,1.3899181404763472,0.3185259284297194,79.58736558343548,1.2115312395618711,17.492659108096564
2023-02-13,2749859.08,490041.67,170882034.57,2309931.48,42745882.0,219177748.8,1.2546251136602604,0.22358185202785508,77.96504686519528,1.0539078408492166,19.50283832826738
2023-02-14,2853950.61,594957.65,173775023.55,1964976.32,45707121.24,224896029.37,1.269008891795358,0.2645478675931503,77.26904918543694,0.8737265506663134,20.32366750450824
2023-02-15,2963652.96,653557.13,178465424.97,2263035.18,45334134.99,229679805.23,1.2903411151155477,0.2845514124959884,77.70183573226466,0.9853000257178945,19.73797171440592
2023-02-16,2813226.65,474943.19999999995,176042284.13,2100260.27,45893564.57,227324278.82,1.2375390189745505,0.20892761761539322,77.44103931344432,0.9239049523887544,20.188589097576973
2023-02-17,2687328.29,419549.92000000004,181545286.96,2690106.31,42502683.3,229844954.78,1.169191767803745,0.18253605801422937,78.98597867147842,1.170400417348678,18.491893085354935
2023-02-18,3013208.39,667429.29,179680561.18,2525667.12,33464484.96,219351350.94,1.3736903725859497,0.30427407314330357,81.9144994594306,1.151425377220884,15.256110717619272
2023-02-19,2968458.16,694859.28,149161397.96,2394365.52,36194801.23,191413882.15,1.5508060996713868,0.3630140469412135,77.92611292586963,1.250883944835137,18.909182982682633
2023-02-20,2802296.65,753630.78,180267127.12,2557583.81,34853204.7,221233843.06,1.2666672563473933,0.3406489574904734,81.48261795149959,1.156054505325556,15.754011329336985
2023-02-21,2513178.13,718331.3300000001,181230336.56,2395730.31,34980389.74,221837966.07,1.1328890967234064,0.3238090137255107,81.69491443264205,1.0799460310792959,15.76844142582974
2023-02-22,2876013.6,818569.03,189026482.31,2298551.01,30797192.669999998,225816808.62,1.2736047496090948,0.36249251550511086,83.70788847170805,1.0178830460171613,13.638131217160588
2023-02-23,2764421.25,870930.96,185818291.38,2509081.13,32873762.59,224836487.31,1.2295251909840024,0.38736193151744897,82.64596801132082,1.1159581614262322,14.621186704751493
2023-02-24,2768210.05,852315.24,188653414.43,2811803.9,34578669.94,229664413.56,1.2053282470236961,0.37111332434501526,82.1430762849614,1.224309790278159,15.056172353391743
2023-02-25,2831081.16,802955.28,178312454.59,2678097.05,30212591.66,214837179.74,1.3177798942558394,0.37375061475474197,82.9988807364708,1.2465705671807288,14.063018187337892
2023-02-26,2910617.24,759550.6799999999,163650913.82,2620829.8,32329013.69,202270925.23,1.4389696574979178,0.37551154677140247,80.90679055030493,1.2957026804618033,15.983025564963944
2023-02-27,2807932.61,710804.6000000001,190486839.2,2356409.8,33027398.9,229389385.10999998,1.224090037406701,0.30986813084622256,83.04082558513119,1.02725320043472,14.397963046181165
2023-02-28,2752408.87,888717.89,185674953.04,2312962.54,36380482.0,228009524.34,1.2071464461702495,0.38977226612462657,81.43298117807038,1.0144148788061105,15.955685230828633
2023-03-01,2639736.88,835522.44,182307655.84,1952723.22,40265304.07,228000942.45,1.1577745476113053,0.3664556957624102,79.9591676600107,0.856454012433842,17.66014808418175
2023-03-02,2868405.59,871134.74,181635968.54,1798836.51,41748454.57,228922799.95,1.253001269697252,0.3805364691460476,79.34376505078214,0.7857830283365798,18.23691418203799
2023-03-03,2931415.0500000003,914937.3400000001,179741000.1,1918888.39,40185672.55,225691913.43,1.298856926439768,0.40539216762135993,79.63998238499049,0.8502246982788585,17.805543822669513
2023-03-04,2846941.27,901754.75,172043181.99,2174712.57,41287832.21,219254422.79,1.2984646940174958,0.41128235340716157,78.46737128526775,0.9918671387910477,18.83101452851655
2023-03-05,2748448.63,878574.38,156164066.24,2148218.13,34196733.88,196136041.26,1.4012970856063254,0.4479413239687817,79.62028051386399,1.0952694447178626,17.43521163184305
2023-03-06,2923403.88,808196.2,177481318.22,2216538.72,35568890.56,218998347.58,1.3348976886376194,0.36904214526311263,81.04230930562896,1.0121257737756673,16.24162508669464
2023-03-07,2683918.65,719640.67,173387749.59,2314764.15,40994480.3,220100553.36,1.2194056802802034,0.3269599548997699,78.77660775636679,1.051684838889948,18.62534176956328
2023-03-08,2834306.4,533275.78,173537872.57999998,2148504.93,39296399.73,218350359.42,1.2980543780778357,0.24422940333898724,79.47679730913447,0.9839713274148182,17.99694758203389
2023-03-09,2290849.1,452948.28,172396945.66,1293798.52,38353690.47,214788232.03,1.0665617377399108,0.210881329819194,80.26368299168313,0.6023600584501725,17.856513882307596
2023-03-10,2060848.9,543188.17,182603715.79,2573360.6,27830008.14,215611121.6,0.9558175314459288,0.2519295692954644,84.69123226804827,1.1935194163008334,12.9075012149095
2023-03-11,1989846.88,582816.66,174389156.03,1258777.1199999999,23609919.63,201830516.32,0.9858999106186304,0.28876538128453816,86.40376054605538,0.623680275387208,11.697893886654255
2023-03-12,1973534.99,424812.15,159953613.45,1950838.64,21203707.4,185506506.63,1.063862947910659,0.22900121279697455,86.22533859097123,1.0516281479501006,11.430169100371032
2023-03-13,2086690.51,552648.47,190023698.74,1638460.45,18347462.86,212648961.03,0.9812841313180057,0.25988768876328233,89.36027611872129,0.7705000965270881,8.628051964670348
2023-03-14,1899642.64,617692.23,192120004.94,2039796.01,17454173.59,214131309.41,0.8871391321680706,0.2884642286557435,89.72065106655904,0.9525912000539707,8.151154372563177
2023-03-15,2124011.2199999997,479981.16000000003,191228092.75,2092802.96,17797983.59,213722871.68,0.9938155908648886,0.22458109243387836,89.47479099771752,0.9792133820536918,8.327598936930023
2023-03-16,2214924.14,494308.29000000004,185920946.15,2128418.02,24022038.66,214780635.26,1.0312494593931858,0.23014565042217208,86.56317918276746,0.9909729605853296,11.184452746831866
2023-03-17,2325434.88,678169.95,182857164.0,2322671.68,26679380.22,214862820.73,1.0822881651182352,0.3156292688031863,85.10414383407038,1.0810021352734198,12.416936596734773
2023-03-18,2666611.58,734627.8300000001,182632161.57,2293089.34,21146381.39,209472871.71,1.2730104658572354,0.35070308818654045,87.18654596135053,1.0946951370269158,10.09504534757877
2023-03-19,2567627.9,704450.35,164280318.72,2569350.93,19359928.919999998,189481676.82,1.3550797855980257,0.3717775575045178,86.69984426835093,1.3559891241836437,10.217309264362884
2023-03-20,2604773.07,718402.71,171290940.93,2661001.56,17108088.58,194383206.85,1.3400195995377469,0.36958064518112976,88.12023615917623,1.3689462187201282,8.801217377384777
2023-03-21,2400190.67,884776.4,193208108.0,2992522.49,21474125.91,220959723.47,1.086257093513188,0.4004242882391765,87.44041898940561,1.354329396780902,9.718570232061126
2023-03-22,2294081.21,811426.22,190202262.76,3075671.64,25813207.61,222196649.44,1.032455356901983,0.3651838234487466,85.6008689777118,1.3842115296299853,11.617280312307484
2023-03-23,2262069.61,784912.0499999999,188134373.78,2664276.63,28418229.53,222263861.6,1.017740623111715,0.35314425131899174,84.6446077314082,1.1986998744738808,12.785807519687223
2023-03-24,2272118.67,618308.96,188714328.29999998,2442028.19,30330130.02,224376914.14000002,1.0126347796111996,0.2755671020656813,84.10594691673656,1.088359824966795,13.517491376619747
2023-03-25,2395406.63,797225.7000000001,181595491.78,2404009.25,27059302.32,214251435.68,1.1180352758885186,0.37209818336560146,84.7581213183682,1.1220504741870487,12.629694748190637
2023-03-26,2337112.69,766299.12,167508915.07,2258655.79,22000121.02,194871103.69,1.1993120815479483,0.3932338379008849,85.95882709037885,1.159051161116765,11.289575829055542
2023-03-27,2281072.29,902141.24,189723363.95,2326017.39,23762936.02,218995530.89,1.041606776508041,0.41194504578869223,86.63344095606078,1.0621300720371063,10.85087714960538
2023-03-28,2291799.57,889541.03,195461498.21,2164173.95,21365184.69,222172197.45,1.0315420184452968,0.4003835944415106,87.97747893454975,0.974097558038084,9.616497894525372
2023-03-29,2178045.16,856307.99,191966579.85,1890433.03,25075513.61,221966879.64,0.9812478165807856,0.38578187493053684,86.48433503293086,0.8516734717657088,11.296961803792108
2023-03-30,2287122.32,850778.28,196074817.27,2469938.41,20875565.95,222558222.23,1.0276512352962641,0.3822722303742946,88.10045987308838,1.1097942755165762,9.379822385724491
2023-03-31,2207196.86,882730.12,194414156.9,2111707.62,23379917.28,222995708.78,0.9897934234140556,0.3958507205494575,87.18291395095966,0.9469723124059483,10.484469592670877
2023-04-01,2022504.74,883073.8500000001,188418198.17,2371310.18,20020955.93,213716042.87,0.9463513888988936,0.4131996073580492,88.16287052657611,1.1095611485949277,9.368017328572016
2023-04-02,1751454.52,465225.79000000004,167801189.14,2422217.15,20309158.52,192749245.12,0.9086699763257677,0.24136322282889575,87.05672960510528,1.2566675156066105,10.536569680133438
2023-04-03,1843021.53,744118.29,188809099.56,3240505.8400000003,23467789.61,218104534.83,0.8450175194369661,0.34117506569957273,86.56816773991696,1.4857581216849933,10.759881553261511
2023-04-04,2009761.73,846806.8200000001,188925710.25,2878353.85,25347644.56,220008277.21,0.91349369009497,0.38489770964013087,85.87209201664199,1.3082934362749379,11.521223147347966
2023-04-05,2112312.83,848346.59,189371681.91,2931892.4,21713150.74,216977384.47,0.9735175097439961,0.39098387699354686,87.27715212005569,1.3512433137497668,10.007103179456996
2023-04-06,1587809.94,753678.75,165623072.64,2223478.68,17096529.2,187284569.21,0.8478060668306352,0.40242437120108315,88.43391280906265,1.1872193685678607,9.128637384337766
2023-04-07,1504821.04,583164.5900000001,153718933.09,2350045.54,17792129.41,175949093.67,0.8552593301914678,0.33143938274200496,87.36557255492683,1.3356394687702173,10.112089263369493
2023-04-08,1084907.53,578391.22,165622208.2,2069196.51,20863453.78,190218157.24,0.5703490906134487,0.30406730271823545,87.0696102849072,1.087801785078422,10.96817153668269
2023-04-09,1671641.78,576635.1,168082036.39,2558331.49,17011653.67,189900298.43,0.8802733823065536,0.30365149753177245,88.51067522253392,1.3471971930276023,8.958202704600142
2023-04-10,1890633.88,699931.31,195222089.54,2635718.49,18583483.53,219031856.75,0.8631775797608947,0.3195568536858509,89.12954144511674,1.2033493799070396,8.484374741529466
2023-04-11,2018287.5699999998,763322.4700000001,198687442.67000002,2169379.22,19412500.91,223050932.84,0.9048550231564232,0.34221890950240963,89.07716284357505,0.9725936549013001,8.703169568864826
2023-04-12,2382557.53,773239.25,196182809.98,2303026.3,21666579.35,223308212.41,1.0669368153937657,0.34626547839642885,87.8529310958806,1.0313218108483984,9.702544799480805
2023-04-13,2424519.2,859279.08,195059112.07999998,2621417.43,22379215.54,223343543.33,1.085555984225461,0.38473423820019587,87.33590824776675,1.1737153404639682,10.020086189343614
2023-04-14,2038954.83,822567.35,199330016.78,2537771.86,23160220.79,227889531.61,0.8947119315201264,0.36095003758562505,87.46782503424708,1.1135973829386028,10.162915613708561
2023-04-15,1889380.17,788178.02,190801651.07999998,2562045.86,21406393.39,217447648.52,0.868889676600123,0.36246794360137974,87.74601720397578,1.1782357167060156,9.844389459116694
2023-04-16,1601515.47,812915.73,171284263.39,1143330.0,17159602.43,192001627.02,0.8341155722775082,0.4233900215414955,89.20979787955548,0.5954793288709497,8.937217197754556
2023-04-17,1343585.46,574974.3,189159940.56,2205886.08,21414648.83,214699035.23,0.6257994865047536,0.26780478979984657,88.10469984523182,1.0274317616923183,9.974264116771272
2023-04-18,1529009.6,578129.36,192930317.51,2256675.3400000003,24327423.47,221621555.28,0.6899191723784387,0.26086332589336025,87.05394981379358,1.0182562509088444,10.977011437025775
2023-04-19,1660370.46,741683.23,193960479.7,2499295.88,24615538.86,223477368.13,0.742970294439005,0.3318829267617615,86.7920010527287,1.1183664372430426,11.014779288827487
2023-04-20,1895568.15,719790.39,190821427.57,2216601.0,27372572.18,223025959.29,0.8499316205317597,0.3227383898679071,85.56018688473634,0.9938757833646443,12.273267321499343
2023-04-21,1908717.36,494773.79,188699874.32,1868539.8699999999,26075604.509999998,219047509.85,0.871371403083768,0.22587510368815086,86.14563774279766,0.8530294963314324,11.904086254099
2023-04-22,1914115.59,36361.91,184824733.68,1902296.01,22517484.14,211194991.33,0.906326223906098,0.017217221758437998,87.51378643786325,0.9007296991374156,10.661940417334801
2023-04-23,1978364.03,22060.12,159643576.15,2539911.11,27198167.53,191382078.94,1.0337248090090165,0.011526742797540644,83.41615737179326,1.3271415610425492,14.211449515357637
2023-04-24,1818845.67,23770.039999999997,180525535.63,2647141.1,28178450.3,213193742.74,0.8531421450854537,0.011149501713560469,84.67675144207189,1.2416598470379665,13.217297064091122
2023-04-25,1934253.23,368561.18000000005,183984258.58,2564227.89,28184757.78,217036058.66,0.891212843590255,0.1698156436656331,84.771286262723,1.1814755141757423,12.986209735845375
2023-04-26,1810597.69,547195.6799999999,190145085.09,2580050.5300000003,27394767.95,222477696.94,0.8138333481977296,0.2459552968797466,85.46703229370458,1.1596895174152284,12.313489543802717
2023-04-27,1893418.83,565674.48,193818163.82,2405427.68,27212518.19,225895203.0,0.8381846116493232,0.2504145605960477,85.80003525794216,1.064842302118297,12.04652326769418
2023-04-28,1690180.48,620999.1,196110719.46,2290387.61,23031102.54,223743389.19,0.7554102430104518,0.27754969755672,87.64983858069002,1.0236671654486436,10.293534313294185
2023-04-29,1590999.08,594479.59,191567193.36,2590783.2,18700266.26,215043721.49,0.7398491195075346,0.27644591801190743,89.08290464500183,1.204770444842063,8.69602987263667
2023-04-30,1537521.78,642259.48,162812197.24,1599335.99,17289453.4,183880767.89,0.8361514897086827,0.3492803991248331,88.54226524515958,0.8697679525445232,9.402534913462397
2023-05-01,1455651.06,519170.39999999997,169344952.02,2533814.61,16725365.41,190578953.5,0.763804729361157,0.2724174891641432,88.85816031097055,1.3295353781024932,8.776082092401667
2023-05-02,1152949.0,653589.97,198062016.0,2857454.57,20312830.37,223038839.91,0.5169274555343073,0.2930386341068375,88.80158096227609,1.2811466250241579,9.10730632305861
2023-05-03,1245826.7,747481.1699999999,203724788.17,2835591.86,22229048.919999998,230782736.82,0.5398266426538169,0.3238895509688843,88.27557510460413,1.2286845624036569,9.632024139369506
2023-05-04,1026325.28,854371.42,205108928.91,2689875.54,23025456.87,232704958.02,0.44104143234962434,0.36714792296198967,88.14119417789618,1.1559167294445083,9.894699737347693
2023-05-05,1004750.55,896919.88,202032423.19,2520388.96,25646468.18,232100950.76,0.4328937674361124,0.38643524598373774,87.04506488597204,1.0859020403609483,11.04970406024717
2023-05-06,1231538.07,775559.8,197686451.01,2552508.99,26724363.88,228970421.75,0.5378590215222854,0.33871615122707444,86.33711267119155,1.1147767342573802,11.671535421801703
2023-05-07,1150058.8,627001.08,170925540.59,3093497.09,25014952.03,200811049.59,0.5727069313905278,0.3122343522829848,85.1175973329068,1.5405014297350945,12.456959953684589
2023-05-08,928877.44,813654.21,179283839.71,2499349.27,38225046.98,221750767.61,0.41888352857188105,0.36692283808956144,80.84925325954771,1.1270983622458903,17.237842011544952
2023-05-09,762734.76,886709.85,177391873.32,1934319.78,46756354.86,227731992.57,0.33492648590669644,0.3893655168926009,77.89501655788371,0.8493842951843628,20.53130714413263
2023-05-10,765993.22,734984.77,171773326.91,1629378.68,50236731.730000004,225140415.31,0.34022910499889136,0.32645616691609364,76.29608689913898,0.7237166537853625,22.313511175160674
2023-05-11,784374.34,641196.7,168286620.28,2463214.2600000002,52709266.18,224884671.76,0.34878959684593136,0.28512245631587285,74.83241030300091,1.0953233231604047,23.43835432067689
2023-05-12,744866.1499999999,820652.44,166470690.38,2408183.94,56795113.57,227239506.48,0.327789019408717,0.3611398619509975,73.25781197058336,1.059755839688004,24.99350330836892
2023-05-13,708079.27,841585.88,160571484.05,2422043.28,54318154.11,218861346.59,0.323528700262668,0.3845292433371389,73.36676235973442,1.1066564826256375,24.818523214040138
2023-05-14,476913.57,498361.9,140147112.76,2019129.6700000002,51535165.55,194676683.45,0.2449772420344775,0.2559946528614442,71.98967553605094,1.037170776806759,26.472181792246367
2023-05-15,346317.82,540351.53,162141609.89000002,1471978.3,54111634.71,218611892.25,0.15841673407408147,0.24717389545398805,74.16870519769265,0.6733294720841062,24.752374700695174
2023-05-16,392100.99,403087.83,167671907.0,2049466.66,54750666.2,225267228.68,0.17406037811074296,0.1789376254868392,74.43244540384693,0.9097935247879927,24.304763067767503
2023-05-17,624497.57,374320.57999999996,162410347.6,2027589.34,57161524.53,222598279.62,0.28054914488381794,0.16815969136823825,72.96118724603465,0.910873769312737,25.67923014840055
2023-05-18,536045.8400000001,711140.48,160294929.66,2715614.7800000003,63242956.25,227500687.01,0.23562383351239624,0.31258827801638295,70.45909696657492,1.1936732216903736,27.799017700205937
2023-05-19,501506.83,876543.6000000001,165049912.17,2427869.78,62923588.47,231779420.85,0.2163724579864917,0.37818008034771566,71.20990792224597,1.0474915206433435,27.14804801877647
2023-05-20,550486.87,658648.43,146695754.63,1783460.55,64962471.629999995,214650822.10999998,0.25645691201587734,0.30684645114588427,68.34157595484274,0.8308659302902869,30.264254751705224
2023-05-21,538590.66,356187.38,128372354.3,1553890.4300000002,55408175.05,186229197.82,0.28920849485727546,0.19126290837824111,68.93245302172134,0.8343967799839391,29.752678795059207
2023-05-22,808325.24,130352.85,124198550.0,2339411.11,61297883.38,188774522.58,0.4281961511291562,0.06905214126273755,65.79200853090033,1.2392620985221086,32.47148107818565
2023-05-23,670347.4299999999,252293.77000000002,156860344.52,2326212.82,59091841.96,219201040.5,0.305813981754343,0.11509697646713499,71.56003646798383,1.061223438854981,26.957829134939715
2023-05-24,473487.83999999997,462333.52,157428486.8,2075628.13,58807439.27,219247375.56,0.21596055085750554,0.2108730007915083,71.80404618203404,0.946706032260795,26.822414234056158
2023-05-25,577106.06,268897.63,153098790.35,2310229.77,61403625.980000004,217658649.79,0.2651427179929673,0.12354098045698439,70.33894150207757,1.0614003956327676,28.210974403839707
2023-05-26,705946.87,212861.47,153690939.27,1828013.56,58052368.96,214490130.13,0.32912790419406884,0.09924068294936794,71.65408458508077,0.8522599892554785,27.065286838520326
2023-05-27,810401.05,306574.02,146536260.57,2250272.5,54081531.55,203985039.69,0.3972845514708246,0.15029240402428848,71.8367684182595,1.1031556546596666,26.512498971585728
2023-05-28,792925.85,552611.6599999999,132058564.15,2846979.09,48761281.51,185012362.26,0.4285799285594182,0.2986890460992052,71.37823793872573,1.538804788622237,26.355688297993414
2023-05-29,797479.22,587796.9099999999,160475052.24,2453449.15,50133985.75,214447763.27,0.3718757462608437,0.2740979439640671,74.8317677895079,1.1440777523573376,23.378180767909857
2023-05-30,1063302.1,393283.38,169208459.49,2205851.43,45897695.94,218768592.34,0.4860396497626429,0.17977140858902507,77.34586472404781,1.0083035258423971,20.980020691758135
2023-05-31,1367092.71,398197.65,177676325.72,2361466.75,39961677.83,221764760.66,0.6164607514428168,0.1795585776635176,80.11927827992724,1.0648521176096581,18.01985027335677
2023-06-01,1506967.08,77373.67,179279962.2,1677021.31,36023269.65,218564593.91,0.6894836226861772,0.03540082527358514,82.02607704787879,0.7672886445141979,16.481749859647245
2023-06-02,1215855.21,68746.81,190547750.29,2532600.18,26394046.259999998,220758998.75,0.5507613356123722,0.031141113335929185,86.31482810165626,1.147223983774297,11.956045465621138
2023-06-03,1601099.3699999999,99093.18,189121921.18,3130076.07,23706706.419999998,217658896.22,0.7356002432272188,0.045526822804357596,86.88912994801,1.4380648456639498,10.891678140294484
2023-06-04,1460194.56,37466.97,168379294.03,2278045.19,21017562.95,193172563.7,0.7559016311797285,0.01939559598027947,87.16522201956985,1.1792798865256247,10.880200866744515
2023-06-05,1251726.54,24245.47,189621155.37,2007030.14,25627750.31,218531907.83,0.5727889132664971,0.011094704769090743,86.77046626871065,0.9184151458382478,11.727234967415512
2023-06-06,1194984.79,262399.65,193198840.58,2679158.14,27039686.78,224375069.94,0.532583584406035,0.11694688276650707,86.10530600911376,1.1940533949321697,12.05111012878154
2023-06-07,1123572.58,449008.25,182746373.43,2594562.15,37397795.31,224311311.72,0.5008987604702329,0.20017191578839386,81.46997671616131,1.1566791394090288,16.672273468171042
