Fecha,DTB_Vencimiento_00Meses,DTB_Vencimiento_01Meses,DTB_Vencimiento_02Meses,DTB_Vencimiento_03Meses,DTB_Vencimiento_04Meses,DTB_Vencimiento_05Meses,DTB_Vencimiento_06Meses,DTB_Vencimiento_07Meses,DTB_Vencimiento_08Meses,DTB_Vencimiento_09Meses,DTB_Vencimiento_10Meses,DTB_Vencimiento_11Meses,DTB_Vencimiento_12Meses,DTB_Vencimiento_13Meses,DTB_Vencimiento_14Meses,DTB_Vencimiento_15Meses,DTB_Vencimiento_16Meses,DTB_Vencimiento_17Meses,DTB_Vencimiento_18Meses,DTB_Vencimiento_19Meses,DTB_Vencimiento_20Meses,DTB_Vencimiento_21Meses,DTB_Vencimiento_22Meses,DTB_Vencimiento_23Meses,ELM_Vencimiento_00Meses,ELM_Vencimiento_01Meses,ELM_Vencimiento_02Meses,ELM_Vencimiento_03Meses,ELM_Vencimiento_04Meses,ELM_Vencimiento_05Meses,ELM_Vencimiento_06Meses,ELM_Vencimiento_07Meses,ELM_Vencimiento_08Meses,ELM_Vencimiento_09Meses,ELM_Vencimiento_10Meses,ELM_Vencimiento_11Meses,ELM_Vencimiento_12Meses,ELM_Vencimiento_13Meses,ELM_Vencimiento_14Meses,ELM_Vencimiento_15Meses,ELM_Vencimiento_16Meses,ELM_Vencimiento_17Meses,ELM_Vencimiento_18Meses,ELM_Vencimiento_19Meses,ELM_Vencimiento_20Meses,ELM_Vencimiento_21Meses,ELM_Vencimiento_22Meses,ELM_Vencimiento_23Meses,ELM_Vencimiento_24Meses,ELM_Vencimiento_25Meses,ELM_Vencimiento_26Meses,ELM_Vencimiento_27Meses,ELM_Vencimiento_28Meses,ELM_Vencimiento_29Meses,ELM_Vencimiento_30Meses,ELM_Vencimiento_31Meses,ELM_Vencimiento_32Meses,ELM_Vencimiento_33Meses,ELM_Vencimiento_34Meses,ELM_Vencimiento_35Meses,ELM_Vencimiento_36Meses,ELM_Vencimiento_37Meses,ELM_Vencimiento_38Meses,ELM_Vencimiento_39Meses,ELM_Vencimiento_40Meses,ELM_Vencimiento_41Meses,ELM_Vencimiento_42Meses,ELM_Vencimiento_43Meses,ELM_Vencimiento_44Meses,ELM_Vencimiento_45Meses,ELM_Vencimiento_46Meses,ELM_Vencimiento_47Meses,ELM_Vencimiento_48Meses,ELM_Vencimiento_49Meses,ELM_Vencimiento_50Meses,ELM_Vencimiento_51Meses,ELM_Vencimiento_52Meses,ELM_Vencimiento_53Meses,ELM_Vencimiento_54Meses,ELM_Vencimiento_55Meses,ELM_Vencimiento_56Meses,ELM_Vencimiento_57Meses,ELM_Vencimiento_58Meses,ELM_Vencimiento_59Meses,ELM_Vencimiento_60Meses,ELM_Vencimiento_61Meses,ELM_Vencimiento_62Meses,ELM_Vencimiento_63Meses,ELM_Vencimiento_64Meses,ELM_Vencimiento_65Meses,ELM_Vencimiento_66Meses,ELM_Vencimiento_67Meses,ELM_Vencimiento_68Meses,ELM_Vencimiento_69Meses,ELM_Vencimiento_70Meses,ELM_Vencimiento_71Meses,MTB_Vencimiento_00Meses,MTB_Vencimiento_01Meses,MTB_Vencimiento_02Meses,MTB_Vencimiento_03Meses,MTB_Vencimiento_04Meses,MTB_Vencimiento_05Meses,MTB_Vencimiento_06Meses,MTB_Vencimiento_07Meses,MTB_Vencimiento_08Meses,MTB_Vencimiento_09Meses,MTB_Vencimiento_10Meses,MTB_Vencimiento_11Meses,MTB_Vencimiento_12Meses,MTB_Vencimiento_13Meses,MTB_Vencimiento_14Meses,MTB_Vencimiento_15Meses,MTB_Vencimiento_16Meses,MTB_Vencimiento_17Meses,MTB_Vencimiento_18Meses,MTB_Vencimiento_19Meses,MTB_Vencimiento_20Meses,MTB_Vencimiento_21Meses,MTB_Vencimiento_22Meses,MTB_Vencimiento_23Meses,NTB_Vencimiento_00Meses,NTB_Vencimiento_01Meses,NTB_Vencimiento_02Meses,NTB_Vencimiento_03Meses,NTB_Vencimiento_04Meses,NTB_Vencimiento_05Meses,NTB_Vencimiento_06Meses,NTB_Vencimiento_07Meses,NTB_Vencimiento_08Meses,NTB_Vencimiento_09Meses,NTB_Vencimiento_10Meses,NTB_Vencimiento_11Meses,NTB_Vencimiento_12Meses,NTB_Vencimiento_13Meses,NTB_Vencimiento_14Meses,NTB_Vencimiento_15Meses,NTB_Vencimiento_16Meses,NTB_Vencimiento_17Meses,NTB_Vencimiento_18Meses,NTB_Vencimiento_19Meses,NTB_Vencimiento_20Meses,NTB_Vencimiento_21Meses,NTB_Vencimiento_22Meses,NTB_Vencimiento_23Meses
2024-07-10,238.12,309.55,340.0,372.13,340.0,381.52,391.67,398.08,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,245.45,283.89,310.0,310.0,310.0,325.0,375.0,381.14,375.0,375.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,189.06,264.46,344.61,335.71,304.73,346.49,328.38,333.75,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,261.17,320.4,417.49,406.69,369.17,419.78,397.82,404.33,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-11,234.96,304.93,340.0,372.13,340.0,381.52,391.67,398.08,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,210.0,280.3,310.0,310.0,310.0,325.0,375.0,381.14,375.0,375.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,186.28,260.26,344.61,335.71,304.73,346.49,328.38,333.75,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,262.79,315.31,417.49,406.69,369.17,419.78,397.82,404.33,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-12,232.84,300.91,340.0,372.13,340.0,381.52,391.67,398.08,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,210.98,277.28,310.0,310.0,310.0,325.0,375.0,381.14,375.0,375.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,184.38,256.56,344.61,335.71,304.73,346.49,328.38,333.75,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,263.26,310.82,417.49,406.69,369.17,419.78,397.82,404.33,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-15,232.28,300.91,345.19,372.13,340.0,384.77,391.67,398.08,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,212.37,277.28,315.0,313.81,310.0,325.0,375.0,381.14,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,183.53,256.56,347.26,335.71,304.73,346.49,328.38,333.75,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,265.52,310.82,420.7,406.69,369.17,419.78,397.82,404.33,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-16,231.84,303.58,351.12,372.13,340.0,388.37,391.67,398.08,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,214.28,280.74,315.0,315.0,310.0,325.0,375.0,381.14,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,182.95,256.56,350.53,338.34,304.73,349.26,328.38,333.75,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,268.89,310.82,424.66,409.87,369.17,423.14,397.82,404.33,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-17,231.67,303.58,356.65,372.13,340.0,391.79,391.67,398.08,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,216.26,283.51,315.0,315.0,310.0,325.0,375.0,381.14,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,183.14,256.56,353.47,338.34,304.73,351.88,328.38,333.75,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,271.6,310.82,428.22,409.87,369.17,426.32,397.82,404.33,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-18,231.3,303.58,362.03,372.13,340.0,395.14,391.67,398.08,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,217.94,286.0,312.0,307.5,307.5,317.5,375.0,381.14,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,183.03,256.56,356.28,338.34,304.73,351.88,328.38,333.75,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,273.57,310.82,431.62,409.87,369.17,426.32,397.82,404.33,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-19,231.99,307.32,368.21,372.13,340.0,398.84,391.67,398.08,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,220.68,290.1,312.0,307.5,307.5,317.5,375.0,381.14,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,184.21,259.47,359.76,341.19,304.73,354.77,328.38,333.75,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,275.94,314.34,435.84,413.32,369.17,429.82,397.82,404.33,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-22,235.67,326.6,381.2,372.13,340.0,405.37,391.67,402.01,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,226.42,301.7,312.0,307.5,307.5,317.5,375.0,384.9,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,188.78,275.41,368.95,347.56,304.73,360.03,328.38,337.04,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,281.18,333.65,446.97,421.03,369.17,436.19,397.82,408.32,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-23,239.85,342.08,392.68,372.13,340.0,411.35,391.67,405.55,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,232.41,313.77,311.9,307.5,307.5,317.5,375.0,388.28,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,193.17,288.16,376.88,353.16,304.73,364.83,328.38,340.0,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,287.05,349.1,456.57,427.81,369.17,442.01,397.82,411.91,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-24,244.32,352.58,402.41,372.13,340.0,416.62,391.67,408.64,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,250.0,326.12,312.0,307.5,307.5,317.5,375.0,391.24,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,197.5,296.74,383.34,357.88,304.73,369.03,328.38,342.59,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,293.58,359.49,464.39,433.53,369.17,447.1,397.82,415.05,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-25,248.16,362.72,412.03,372.13,340.0,421.85,391.67,408.64,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,253.67,314.0,311.9,307.5,307.5,317.5,375.0,391.24,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,201.86,305.02,389.71,362.55,304.73,373.2,328.38,342.59,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,299.76,369.52,472.1,439.18,369.17,452.15,397.82,415.05,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-26,253.43,376.8,422.65,372.13,340.0,427.46,391.67,411.96,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,258.96,326.56,312.0,314.94,307.5,323.39,375.0,391.24,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,207.75,316.59,396.91,367.7,304.73,377.69,328.38,345.38,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,306.88,383.54,480.82,445.42,369.17,457.59,397.82,418.43,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-29,259.23,383.25,431.76,372.13,340.0,432.5,391.67,411.96,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,264.39,339.62,312.0,314.94,307.5,323.39,375.0,391.24,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,214.02,321.77,402.85,372.13,304.73,381.7,328.38,345.38,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,314.69,389.82,488.02,450.79,369.17,462.45,397.82,418.43,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-30,266.24,393.42,441.38,372.13,340.0,437.73,391.67,415.07,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,271.11,350.0,324.48,314.94,307.5,323.39,375.0,394.24,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,221.6,330.07,409.22,376.8,304.73,385.87,328.38,347.99,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,323.01,399.87,495.73,456.45,369.17,467.5,397.82,421.59,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-07-31,273.56,407.92,451.31,372.13,340.0,443.07,391.67,418.25,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,278.65,364.0,330.0,323.06,307.5,329.59,375.0,394.24,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,363.58,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,228.77,342.0,415.84,381.61,304.73,390.13,328.38,350.66,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,332.97,414.32,503.76,462.28,369.17,472.66,397.82,424.82,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3
2024-08-01,408.93,458.81,378.13,340.0,447.34,391.67,418.25,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,365.56,320.0,325.0,329.0,307.5,338.0,375.0,394.24,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,343.61,420.26,385.02,304.73,393.5,328.38,350.66,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,306.48,417.17,509.11,466.41,369.17,476.74,397.82,424.82,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3,371.3
2024-08-02,409.84,473.21,387.4,340.0,453.32,391.67,422.05,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,365.56,325.63,330.0,329.0,309.86,344.78,375.0,394.24,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,345.99,430.46,391.17,304.73,398.3,328.38,353.85,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,306.48,419.78,509.11,466.41,369.17,482.56,397.82,428.68,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3,371.3
2024-08-05,413.53,491.33,398.38,342.9,459.81,391.67,426.49,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,365.56,333.43,330.0,340.54,312.88,352.04,375.0,398.57,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,348.62,443.78,398.76,304.73,403.53,328.38,357.58,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,306.48,425.45,525.93,475.78,369.17,488.89,397.82,433.19,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3,371.3
2024-08-06,415.85,506.4,408.01,342.9,466.33,391.67,430.43,391.67,391.67,370.78,370.78,370.78,370.78,370.78,370.78,370.78,370.78,367.64,367.64,367.64,367.64,367.64,365.56,365.56,340.82,352.69,350.78,315.39,359.34,375.0,402.42,375.0,375.0,349.0,349.0,349.0,349.0,315.0,349.0,349.0,355.0,352.0,352.0,352.0,352.0,352.0,350.0,350.0,350.0,350.0,352.0,352.0,352.0,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,409.05,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,413.09,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,364.29,350.88,454.55,405.21,304.73,408.78,328.38,360.89,328.38,328.38,310.86,310.86,310.86,310.86,310.86,310.86,310.86,310.86,308.23,308.23,308.23,308.23,308.23,306.48,306.48,430.54,539.66,483.78,369.17,495.26,397.82,437.2,397.82,397.82,376.6,376.6,376.6,376.6,376.6,376.6,376.6,376.6,373.42,373.42,373.42,373.42,373.42,371.3,371.3
