Fecha,Demanda_kWh_0-7,Demanda_kWh_7-17,Demanda_kWh_17-23,Demanda_kWh_Dia
2024-07-19,28765.332,49335.252,32111.468999999997,110212.053
2024-07-20,26861.265,37338.276,27183.453,91382.99399999999
2024-07-21,25016.802,33178.161,24946.682999999997,83141.646
2024-07-22,25754.4,50311.71,30937.647,107003.757
2024-07-23,29337.714,52713.675,32851.257,114902.646
2024-07-24,30223.454999999998,53967.494999999995,34175.436,118366.386
2024-07-25,30372.306,54067.782,33382.416,117822.504
2024-07-26,28697.574,52452.165,32617.914,113767.65299999999
2024-07-27,29351.667,44442.284999999996,31548.309,105342.261
2024-07-28,25570.866,32756.394,24924.429,83251.689
2024-07-29,26395.487999999998,53019.278999999995,33277.173,112691.94
2024-07-30,31891.019999999997,53447.979,32780.772,118119.771
2024-07-31,29679.57,50767.5,34610.229,115057.299
2024-08-01,31854.555,55024.932,33020.193,119899.68
2024-08-02,29555.478,51280.827,34458.726,115295.031
2024-08-03,29280.939,43761.129,29858.930999999997,102900.999
2024-08-04,24610.659,32082.426,23658.824999999997,80351.91
2024-08-05,24976.323,51477.735,33255.936,109709.99399999999
2024-08-06,29819.388,53119.314,33444.198,116382.9
2024-08-07,28548.279,38340.303,28071.444,94960.026
2024-08-08,27296.367,53570.394,33190.568999999996,114057.33
2024-08-09,29954.889,55192.965,32856.768,118004.622
2024-08-10,27015.246,43572.6,28736.756999999998,99324.60299999999
2024-08-11,23274.792,30436.166999999998,23428.931999999997,77139.891
2024-08-12,26612.475,55191.768,33877.722,115681.965
2024-08-13,29653.17,54519.873,33456.441,117629.484
2024-08-14,28317.036,56361.528,33609.447,118288.011
2024-08-15,30583.071,55508.421,34517.163,120608.655
2024-08-16,30153.257999999998,56295.414,33202.131,119650.803
2024-08-17,27859.379999999997,43247.172,28503.021,99609.57299999999
2024-08-18,23209.865999999998,31303.77,24705.434999999998,79219.071
2024-08-19,22080.402,33538.856999999996,24419.448,80038.707
2024-08-20,26203.079999999998,56340.483,32940.912,115484.47499999999
2024-08-21,28621.707,56814.882,33971.985,119408.574
2024-08-22,29479.737,55217.772,35172.6,119870.109
2024-08-23,32632.353,56402.873999999996,33640.803,122676.03
2024-08-24,28845.51,45896.780999999995,29742.297,104484.58799999999
2024-08-25,23168.609999999997,31337.673,23100.261,77606.544
2024-08-26,24947.981999999996,51856.316999999995,30559.566,107363.86499999999
2024-08-27,28039.346999999998,52580.418,32170.557,112790.322
2024-08-28,29022.495,55750.943999999996,33894.609,118668.048
2024-08-29,30021.639,54886.68,33352.28999999999,118260.609
2024-08-30,29137.053,53435.391,33857.595,116430.039
2024-08-31,28668.459,45479.549999999996,30738.762,104886.771
2024-09-01,23829.192,33628.023,23681.165999999997,81138.381
2024-09-02,24992.457,52714.479,31198.959,108905.89499999999
2024-09-03,27959.694,53241.036,31884.015,113084.745
2024-09-04,27490.86,51436.824,30704.406,109632.09
2024-09-05,27668.016,50374.68,29355.261,107397.957
2024-09-06,28518.167999999998,51903.93,30641.057999999997,111063.15599999999
2024-09-07,27796.112999999998,44133.996,30156.273,102086.382
2024-09-08,24978.699,32418.987,23758.956,81156.64199999999
2024-09-09,25624.769999999997,54746.418,32487.459,112858.647
2024-09-10,28926.362999999998,53927.909999999996,32025.372,114879.64499999999
2024-09-11,29524.515,54700.056,33365.943,117590.514
2024-09-12,30434.663999999997,55749.714,33761.034,119945.412
2024-09-13,29568.465,57056.43,35582.901,122207.796
2024-09-14,30277.541999999998,48437.925,32314.515,111029.982
2024-09-15,26621.25,35415.309,24884.19,86920.749
2024-09-16,25936.641,53937.012,33597.807,113471.45999999999
2024-09-17,30749.337,57197.664,34586.187,122533.188
2024-09-18,30948.257999999998,57309.72,35666.727,123924.70499999999
2024-09-19,31385.883,56815.587,34561.761,122763.231
2024-09-20,31424.604,57566.066999999995,36573.27,125563.94099999999
2024-09-21,31598.874,48517.475999999995,32678.295,112794.64499999999
2024-09-22,25974.183,34180.83,25446.105,85601.118
2024-09-23,26943.477,53748.551999999996,33898.239,114590.268
2024-09-24,30399.585,55901.295,33451.941,119752.821
2024-09-25,31107.924,56192.421,33670.413,120970.758
2024-09-26,30679.242,53812.392,35107.419,119599.053
2024-09-27,31661.324999999997,56961.261,37135.008,125757.594
2024-09-28,31066.269,48062.277,33193.254,112321.8
2024-09-29,26963.76,35088.227999999996,24531.711,86583.699
2024-09-30,27201.503999999997,54680.736,34135.053,116017.29299999999
2024-10-01,30461.781,54403.901999999995,33504.459,118370.14199999999
2024-10-02,30098.328,56716.398,35473.347,122288.073
2024-10-03,31408.826999999997,55753.989,35115.9,122278.716
2024-10-04,32093.652,57441.015,34412.421,123947.088
2024-10-05,31161.618,46443.942,31398.711,109004.271
2024-10-06,24959.418,32693.013,25140.537,82792.968
2024-10-07,26923.322999999997,54080.724,33222.945,114226.992
2024-10-08,31351.911,56117.981999999996,33012.354,120482.247
2024-10-09,31084.926,56717.691,35593.053,123395.67
2024-10-10,32760.978,54819.078,35027.565,122607.621
2024-10-11,31090.391999999996,55602.104999999996,35561.859,122254.356
2024-10-12,31083.552,46978.767,31809.909,109872.228
2024-10-13,25697.987999999998,33227.856,25106.316,84032.16
2024-10-14,24206.4,37486.434,28128.72,89821.554
2024-10-15,29292.651,55861.812,33778.839,118933.302
2024-10-16,31141.65,56001.615,33574.056,120717.321
2024-10-17,31676.132999999998,58385.931,35968.227,126030.291
2024-10-18,31831.35,59116.59299999999,37168.905,128116.848
2024-10-19,30092.036999999997,48990.597,32553.495000000003,111636.129
2024-10-20,26237.523,33144.585,25346.930999999997,84729.03899999999
2024-10-21,27768.452999999998,57736.419,34775.231999999996,120280.10399999999
2024-10-22,30826.716,55411.956,34311.429,120550.101
2024-10-23,30902.235,56909.799,34892.606999999996,122704.641
2024-10-24,30819.377999999997,55322.274,34737.198,120878.84999999999
2024-10-25,31816.952999999998,57573.852,35979.227999999996,125370.033
2024-10-26,30909.500999999997,47700.977999999996,31539.110999999997,110149.59
2024-10-27,26409.740999999998,34356.102,25739.163,86505.006
2024-10-28,27661.148999999998,56539.809,33736.347,117937.305
2024-10-29,32197.911,58148.102999999996,35639.097,125985.11099999999
2024-10-30,32124.528,57345.494999999995,34747.763999999996,124217.787
2024-10-31,32545.736999999997,55327.68,34894.386,122767.803
2024-11-01,31684.371,56116.748999999996,34093.011,121894.131
2024-11-02,30125.424,46114.911,30415.659,106655.99399999999
2024-11-03,25205.589,32677.842,24817.079999999998,82700.511
2024-11-04,24375.66,36399.356999999996,25878.257999999998,86653.275
2024-11-05,27981.051,54759.147,34398.435,117138.63299999999
2024-11-06,30644.702999999998,55138.896,34987.119,120770.718
2024-11-07,31457.036999999997,55037.286,33695.106,120189.42899999999
2024-11-08,30471.942,55931.463,33953.364,120356.769
2024-11-09,28647.129,45147.204,29668.605,103462.938
2024-11-10,25457.334,32722.610999999997,24950.514,83130.459
2024-11-11,24561.987,37517.454,26702.750999999997,88782.192
2024-11-12,28113.906,54681.873,33679.56,116475.33899999999
2024-11-13,30454.086,54806.549999999996,33656.151,118916.787
2024-11-14,31432.443,52007.385,32127.542999999998,115567.371
2024-11-15,30582.951,54600.39599999999,33654.924,118838.271
2024-11-16,29958.888,46319.892,31633.647,107912.427
2024-11-17,25898.691,33964.608,24597.719999999998,84461.019
2024-11-18,26113.725,51514.566,31663.649999999998,109291.94099999999
2024-11-19,30311.828999999998,52549.712999999996,33289.053,116150.59499999999
2024-11-20,31748.634,55893.531,35040.447,122682.612
2024-11-21,31506.678,54786.846,33910.152,120203.67599999999
2024-11-22,31670.841,55083.339,36055.475999999995,122809.65599999999
2024-11-23,30422.435999999998,44538.414,30243.396,105204.246
2024-11-24,25158.906,32234.961,24817.758,82211.625
2024-11-25,27360.485999999997,55729.536,35140.263,118230.285
2024-11-26,33452.49,56796.20999999999,34191.153,124439.85299999999
2024-11-27,30676.635,55301.729999999996,33754.818,119733.18299999999
2024-11-28,31130.907,55240.905,34144.506,120516.318
2024-11-29,32064.261,58270.242,36350.919,126685.42199999999
2024-11-30,31895.211,48897.681,33474.165,114267.057
2024-12-01,28023.552,36810.276,26383.112999999998,91216.94099999999
2024-12-02,27163.386,53628.108,34136.979,114928.473
2024-12-03,30421.458,54666.477,32466.542999999998,117554.478
2024-12-04,30346.032,57085.962,36466.71,123898.704
2024-12-05,33424.206,56040.987,36018.456,125483.64899999999
2024-12-06,33237.564,57098.748,36954.831,127291.143
2024-12-07,32511.218999999997,46890.096,31590.567,110991.882
2024-12-08,27204.203999999998,36078.638999999996,26879.934,90162.777
2024-12-09,28768.482,54228.852,33531.375,116528.709
2024-12-10,31163.718,56519.763,35744.439,123427.92
2024-12-11,32750.114999999998,56552.244,36281.001,125583.36
2024-12-12,33430.71,55542.537,35649.078,124622.325
2024-12-13,32484.777,55685.79,36682.944,124853.511
2024-12-14,31607.019,46930.524,33847.698000000004,112385.241
2024-12-15,28392.863999999998,35911.367999999995,26577.321,90881.553
2024-12-16,27401.489999999998,51011.369999999995,33679.191,112092.05099999999
2024-12-17,32110.464,55087.994999999995,34860.633,122059.09199999999
2024-12-18,32224.022999999997,55960.929,35690.924999999996,123875.877
2024-12-19,31349.766,53253.926999999996,35370.789,119974.48199999999
2024-12-20,31147.361999999997,54576.036,36766.331999999995,122489.73
2024-12-21,29804.871,45974.534999999996,32404.194,108183.59999999999
2024-12-22,26993.325,37147.08,26914.076999999997,91054.482
2024-12-23,26518.271999999997,48547.86,31664.975999999995,106731.108
2024-12-24,27409.629,41858.312999999995,25490.61,94758.552
2024-12-25,22272.293999999998,27718.095,23020.617,73011.006
2024-12-26,25029.768,47069.634,30737.409,102836.811
2024-12-27,27009.828,47661.921,33495.069,108166.818
2024-12-28,28839.03,43469.202,31133.396999999997,103441.629
2024-12-29,27872.201999999997,39484.959,28193.252999999997,95550.414
2024-12-30,26945.106,47140.83,31421.745,105507.681
2024-12-31,26812.953,36996.06,23777.67,87586.68299999999
2025-01-01,25631.262,30648.578999999998,24535.992,80815.833
2025-01-02,26814.396,46500.24,31303.238999999998,104617.875
2025-01-03,31951.181999999997,51338.733,34416.495,117706.41
2025-01-04,33603.339,52150.416,36040.878,121794.63299999999
2025-01-05,34260.222,42004.08,29263.104,105527.406
2025-01-06,30945.935999999998,45537.036,34763.199,111246.171
2025-01-07,38311.865999999995,62646.429,45695.045999999995,146653.341
2025-01-08,42668.712,67499.775,49078.943999999996,159247.43099999998
2025-01-09,51712.254,74130.34199999999,51604.455,177447.051
2025-01-10,45947.240999999995,66796.701,43819.464,156563.406
2025-01-11,52229.087999999996,66819.804,43882.848,162931.74
2025-01-12,37686.104999999996,47020.257,34867.092,119573.454
2025-01-13,39558.396,69821.48999999999,51334.944,160714.83
2025-01-14,55003.47,73504.383,52382.672999999995,180890.52599999998
2025-01-15,54341.195999999996,71609.63399999999,52427.837999999996,178378.668
2025-01-16,55348.386,72614.508,52864.106999999996,180827.001
2025-01-17,52492.532999999996,79186.11899999999,53762.637,185441.289
2025-01-18,53841.009,65367.381,46221.717,165430.107
2025-01-19,46161.545999999995,51598.689,38269.899,136030.134
2025-01-20,43131.897,73675.125,49684.28999999999,166491.31199999998
2025-01-21,49516.362,72262.338,48949.629,170728.329
2025-01-22,48928.101,73163.307,49309.452,171400.86
2025-01-23,48475.161,73554.405,49672.311,171701.87699999998
2025-01-24,50870.214,75086.334,48842.628,174799.176
2025-01-25,47816.748,65001.632999999994,43201.656,156020.03699999998
2025-01-26,41958.890999999996,47107.611,35074.947,124141.449
2025-01-27,41393.754,73985.196,47046.531,162425.481
2025-01-28,50224.485,76082.40299999999,47889.477,174196.365
2025-01-29,51129.804,78502.65299999999,51175.602,180808.05899999998
2025-01-30,52794.921,77316.231,50182.584,180293.736
2025-01-31,53247.009,79144.782,50198.01,182589.801
2025-02-01,49435.331999999995,64275.144,44046.153,157756.629
2025-02-02,42289.536,47078.852999999996,36482.787,125851.17599999999
2025-02-03,41746.065,75054.37499999999,48709.473,165509.913
2025-02-04,49837.539,75694.785,50035.152,175567.476
2025-02-05,52263.46199999999,79026.999,50439.009,181729.47
2025-02-06,52571.409,76211.256,51733.113,180515.778
2025-02-07,54402.081000000006,79018.269,52450.835999999996,185871.186
2025-02-08,51535.182,65554.326,47394.864,164484.372
2025-02-09,46136.133,46440.201,34930.998,127507.332
2025-02-10,40546.2,74118.249,45791.390999999996,160455.84
2025-02-11,47685.549,74875.10399999999,47594.439,170155.092
2025-02-12,49545.24,76953.67499999999,49983.918,176482.83299999998
2025-02-13,52111.407,76801.29299999999,49048.403999999995,177961.104
2025-02-14,50565.873,80311.44,55019.901,185897.214
2025-02-15,57842.505,70517.079,49592.585999999996,177952.16999999998
2025-02-16,45544.887,46104.648,39668.778,131318.313
2025-02-17,45850.295999999995,80870.51699999999,51002.481,177723.294
2025-02-18,55443.564,83805.33899999999,54811.587,194060.49
2025-02-19,54583.856999999996,78044.673,49516.034999999996,182144.565
2025-02-20,50243.52,76670.253,50009.244,176923.017
2025-02-21,52285.023,77477.787,49457.865,179220.675
2025-02-22,48153.651,64095.219,44538.062999999995,156786.933
2025-02-23,43400.751,47549.631,35850.303,126800.685
2025-02-24,42961.524,77287.85399999999,50199.515999999996,170448.894
2025-02-25,51665.15699999999,82345.959,54761.441999999995,188772.558
2025-02-26,59291.859,81328.302,56440.797,197060.95799999998
2025-02-27,60600.93,86044.69499999999,54829.568999999996,201475.194
2025-02-28,57851.327999999994,80496.90299999999,55902.473999999995,194250.705
2025-03-01,56723.238,62637.195,45062.82,164423.253
2025-03-02,40888.581,44820.284999999996,35681.763,121390.629
2025-03-03,41615.259,71111.055,47941.691999999995,160668.006
2025-03-04,48515.187,72300.18299999999,47681.94,168497.31
2025-03-05,51993.417,82331.049,56821.377,191145.843
2025-03-06,59573.286,84897.41399999999,57035.049,201505.74899999998
2025-03-07,59668.824,85426.821,56926.011,202021.656
2025-03-08,58012.958999999995,72693.67199999999,51418.416,182125.047
2025-03-09,48344.195999999996,53270.475,36436.524,138051.195
2025-03-10,42384.894,74986.362,51320.937,168692.193
2025-03-11,54342.153,78960.318,50570.655,183873.126
2025-03-12,54500.376000000004,80155.26,52490.418,187146.054
2025-03-13,55376.471999999994,81223.992,51112.47,187712.934
2025-03-14,54329.94,80945.793,50685.126,185960.859
2025-03-15,51360.174,66949.44,45062.22,163371.834
2025-03-16,41658.474,48460.491,37684.575,127803.54
2025-03-17,45262.743,79628.625,51606.948,176498.316
2025-03-18,53269.640999999996,78541.43699999999,54340.332,186151.41
2025-03-19,58807.773,83404.656,56504.960999999996,198717.38999999998
2025-03-20,60603.576,87812.997,57238.085999999996,205654.65899999999
2025-03-21,61107.195,84956.7,58617.81599999999,204681.71099999998
2025-03-22,59176.259999999995,72373.332,47759.34299999999,179308.935
2025-03-23,45159.443999999996,51401.979,39263.844,135825.267
2025-03-24,42294.926999999996,57137.246999999996,43462.344,142894.51799999998
2025-03-25,49269.477,81021.474,51253.568999999996,181544.52
2025-03-26,53223.452999999994,82066.551,52872.525,188162.529
2025-03-27,54895.347,85916.31599999999,57626.765999999996,198438.429
2025-03-28,59329.578,88415.36099999999,55488.792,203233.731
2025-03-29,54074.028,72777.648,52377.149999999994,179228.826
2025-03-30,48156.711,52812.039000000004,41331.258,142300.008
2025-03-31,49657.373999999996,83963.30099999999,53461.308,187081.983
2025-04-01,56426.151,80962.11,50617.515,188005.77599999998
2025-04-02,52710.971999999994,81875.883,51703.2,186290.055
2025-04-03,51748.56,80790.258,51970.59299999999,184509.411
2025-04-04,52879.59,81883.425,55024.689,189787.704
2025-04-05,55414.085999999996,71474.265,48396.849,175285.19999999998
2025-04-06,43856.693999999996,50339.034,39727.602,133923.33
2025-04-07,46133.598,80921.63699999999,56695.958999999995,183751.194
2025-04-08,58365.303,84939.249,51952.536,195257.088
2025-04-09,52940.240999999995,87575.415,57218.469,197734.125
2025-04-10,62019.95999999999,87611.049,56551.986,206182.995
2025-04-11,56821.452,78471.414,51604.518,186897.384
2025-04-12,52000.845,66791.163,46350.639,165142.647
2025-04-13,43586.1,51223.53,41906.148,136715.778
2025-04-14,45900.831,75719.92199999999,57738.153,179358.906
2025-04-15,58565.388,80097.72,55970.159999999996,194633.26799999998
2025-04-16,58017.582,77874.591,54596.736,190488.90899999999
2025-04-17,49440.977999999996,51194.022,37244.949,137879.949
2025-04-18,36725.511,40050.699,32072.987999999998,108849.19799999999
2025-04-19,34626.066,52054.047,37124.181,123804.294
2025-04-20,35077.398,43050.018,34051.965,112179.381
2025-04-21,40874.888999999996,79259.28,52330.907999999996,172465.077
2025-04-22,54414.837,86915.598,55819.812,197150.247
2025-04-23,60888.63,87077.89499999999,57180.587999999996,205147.11299999998
2025-04-24,61482.111,87248.337,56523.221999999994,205253.66999999998
2025-04-25,61264.886999999995,83300.472,53441.748,198007.107
2025-04-26,52692.33,70330.953,46695.591,169718.874
2025-04-27,42897.659999999996,47042.456999999995,36660.09,126600.207
2025-04-28,41907.429,80924.706,56210.784,179042.919
2025-04-29,59243.195999999996,88190.83499999999,56411.051999999996,203845.08299999998
2025-04-30,60138.993,83809.074,56713.29,200661.357
2025-05-01,52971.284999999996,58608.242999999995,43812.465,155391.993
2025-05-02,49988.574,79966.44,51095.619,181050.633
2025-05-03,49533.045,67084.137,44852.873999999996,161470.05599999998
2025-05-04,40649.751,43787.043,34544.513999999996,118981.308
2025-05-05,41497.424999999996,73532.856,49684.449,164714.72999999998
2025-05-06,53010.294,82191.603,52214.649,187416.546
2025-05-07,56657.138999999996,80531.277,54545.643,191734.05899999998
2025-05-08,57650.69099999999,79882.29599999999,54420.816,191953.80299999999
2025-05-09,58392.723,80038.362,51383.439,189814.524
2025-05-10,49941.293999999994,64402.272,44792.307,159135.873
2025-05-11,41424.962999999996,45180.861,35245.092,121850.916
2025-05-12,42869.013,77839.338,49825.905,170534.256
2025-05-13,53665.557,82387.989,55424.271,191477.81699999998
2025-05-14,58886.723999999995,85031.466,55132.401,199050.591
2025-05-15,59649.882,82608.105,52750.71,195008.697
2025-05-16,57788.754,85714.66799999999,57280.265999999996,200783.688
2025-05-17,57479.462999999996,70785.72,49212.462,177477.645
2025-05-18,47562.744,56963.286,42872.142,147398.172
2025-05-19,49146.057,82097.004,54940.806,186183.867
2025-05-20,59673.255,87655.845,57556.721999999994,204885.822
2025-05-21,59007.774,80282.592,51021.534,190311.9
2025-05-22,51352.113,83844.96299999999,53297.801999999996,188494.878
2025-05-23,54819.168,80041.137,52156.070999999996,187016.376
2025-05-24,52163.981999999996,68225.46299999999,47395.367999999995,167784.813
2025-05-25,41921.82,46987.647,35016.846,123926.313
2025-05-26,41562.657,78505.071,51218.697,171286.425
2025-05-27,57675.915,84533.57699999999,55602.789,197812.281
2025-05-28,57282.26699999999,87470.96399999999,56597.028,201350.259
2025-05-29,59399.886,86306.03099999999,58218.545999999995,203924.463
2025-05-30,58832.354999999996,87121.155,52865.967,198819.47699999998
2025-05-31,51634.863,71051.87999999999,49891.182,172577.925
2025-06-01,44673.498,47314.373999999996,36255.291,128243.16299999999
2025-06-02,38390.405999999995,61225.77,45825.816,145441.992
2025-06-03,50810.637,79974.54,53920.236,184705.413
2025-06-04,54990.024,78374.35800000001,56319.494999999995,189683.877
2025-06-05,58850.744999999995,85003.158,56362.704,200216.607
2025-06-06,59095.524,83390.421,52479.129,194965.074
2025-06-07,52489.280999999995,70058.916,48053.562,170601.759
2025-06-08,41683.29,45054.051,34816.850999999995,121554.192
2025-06-09,41372.282999999996,77841.786,51136.77,170350.839
2025-06-10,50935.701,76826.238,48159.63,175921.569
2025-06-11,49451.621999999996,80060.787,48899.229,178411.638
2025-06-12,51048.267,79028.60399999999,50700.981,180777.85199999998
2025-06-13,55077.623999999996,82221.723,56762.426999999996,194061.774
2025-06-14,54879.015,70436.31,49946.736,175262.061
2025-06-15,44839.866,49969.275,35437.341,130246.48199999999
2025-06-16,40410.386999999995,74333.994,48904.299,163648.68
2025-06-17,50822.661,75055.491,46563.309,172441.46099999998
2025-06-18,48409.515,79631.853,53955.954,181997.322
2025-06-19,55070.292,80543.658,53215.593,188829.543
2025-06-20,55931.363999999994,81714.099,58349.255999999994,195994.71899999998
2025-06-21,56689.293,75236.286,51278.41499999999,183203.99399999998
2025-06-22,44033.619,42882.453,34196.277,121112.349
2025-06-23,35808.6,54655.056,42573.153,133036.809
2025-06-24,46732.368,74647.425,51676.388999999996,173056.182
2025-06-25,53413.998,78691.131,56160.687,188265.816
2025-06-26,56108.343,78925.182,53046.021,188079.546
2025-06-27,50448.134999999995,76879.446,56567.358,183894.93899999998
2025-06-28,56173.265999999996,72559.764,46070.382,174803.41199999998
2025-06-29,38818.215,43759.244999999995,32998.344,115575.80399999999
2025-06-30,33570.356999999996,51075.078,38063.88,122709.315
2025-07-01,45688.002,76314.62999999999,50710.638,172713.27
2025-07-02,53060.420999999995,80046.039,51427.725,184534.185
2025-07-03,49987.317,81273.045,57822.627,189082.989
2025-07-04,57890.784,80006.61899999999,51709.943999999996,189607.34699999998
2025-07-05,49510.346999999994,65533.662,46249.098,161293.107
2025-07-06,41657.385,47325.606,37093.977,126076.968
2025-07-07,42711.558,78599.457,54499.11,175810.125
2025-07-08,58760.83499999999,82454.667,53665.365,194880.867
2025-07-09,52947.119999999995,82294.743,55864.659,191106.522
2025-07-10,56379.426,88254.52799999999,59833.704,204467.658
2025-07-11,61803.237,91985.21399999999,57785.172,211573.623
2025-07-12,58182.489,77441.682,51588.102,187212.273
2025-07-13,46450.041,55632.489,42487.224,144569.754
2025-07-14,48982.2,83293.056,58034.736,190309.992
2025-07-15,59781.834,87412.872,56505.525,203700.231
2025-07-16,57838.407,86612.20199999999,58722.429,203173.038
2025-07-17,61287.987,88303.038,55796.852999999996,205387.878
2025-07-18,54819.011999999995,86012.973,59540.13,200372.115
2025-07-19,58954.59,78051.852,52019.364,189025.80599999998
2025-07-20,45741.474,49908.975,43461.75,139112.199
2025-07-21,43635.587999999996,78012.561,52262.667,173910.816
2025-07-22,56289.012,90932.166,57541.416,204762.59399999998
2025-07-23,54053.373,86785.76699999999,58715.594999999994,199554.735
2025-07-24,56691.09299999999,88809.12299999999,55632.231,201132.447
2025-07-25,57220.490999999995,88198.302,57748.155,203166.948
2025-07-26,52312.59,68837.805,45930.587999999996,167080.98299999998
2025-07-27,40361.672999999995,49735.788,37419.75,127517.211
2025-07-28,41384.928,81932.466,59334.753,182652.147
2025-07-29,56342.187,90581.96699999999,58110.602999999996,205034.75699999998
2025-07-30,59307.015,89700.705,60469.761,209477.481
2025-07-31,61439.657999999996,88782.783,59263.20599999999,209485.647
2025-08-01,60933.966,90505.935,62353.506,213793.407
2025-08-02,60415.748999999996,78025.011,51808.623,190249.383
2025-08-03,40371.761999999995,51156.602999999996,38734.952999999994,130263.318
2025-08-04,44667.297,83858.73599999999,54872.064,183398.097
2025-08-05,56483.121,88235.772,55234.38,199953.273
2025-08-06,56153.759999999995,88806.18299999999,55075.458,200035.40099999998
2025-08-07,51337.392,66701.901,51351.371999999996,169390.66499999998
2025-08-08,60802.784999999996,94493.415,63134.168999999994,218430.369
2025-08-09,62347.932,81851.04,51458.348999999995,195657.321
2025-08-10,45228.669,53108.823,39089.286,137426.778
2025-08-11,45800.486999999994,90519.516,60381.623999999996,196701.62699999998
2025-08-12,62137.098,94854.171,62584.86,219576.129
2025-08-13,64964.451,92654.151,63302.138999999996,220920.74099999998
2025-08-14,58944.618,95300.013,63313.134,217557.76499999998
2025-08-15,64908.49799999999,96548.7,65618.376,227075.574
2025-08-16,64288.236,83357.847,51987.525,199633.60799999998
2025-08-17,50413.668,59322.972,42329.454,152066.09399999998
2025-08-18,39796.386,59646.783,45917.487,145360.656
2025-08-19,52990.077,88424.178,58515.077999999994,199929.33299999998
2025-08-20,61125.306,92429.60399999999,60671.217,214226.12699999998
2025-08-21,61208.630999999994,92433.912,59549.528999999995,213192.072
2025-08-22,60058.8,91273.53899999999,58965.345,210297.68399999998
2025-08-23,56400.153,78131.51699999999,50883.78,185415.44999999998
2025-08-24,46095.951,57262.02,42705.926999999996,146063.898
2025-08-25,48270.732,89744.14199999999,61297.977,199312.851
2025-08-26,65802.42599999999,99463.851,58439.1,223705.37699999998
2025-08-27,57964.059,94609.875,63255.63,215829.56399999998
2025-08-28,65595.54000000001,95043.798,61904.751,222544.089
2025-08-29,65529.795,95747.706,63083.022,224360.523
2025-08-30,57831.350999999995,80212.692,53080.958999999995,191125.00199999998
2025-08-31,46449.255,56223.345,40652.706,143325.306
2025-09-01,45888.03,88801.044,53235.882,187924.956
2025-09-02,56364.084,87154.608,60901.761,204420.45299999998
2025-09-03,65620.299,97308.68699999999,59850.234,222779.22
2025-09-04,60092.123999999996,89873.901,56103.36,206069.38499999998
2025-09-05,60313.301999999996,98043.969,63782.22899999999,222139.5
2025-09-06,65159.736,83734.383,57304.100999999995,206198.22
2025-09-07,49292.253,56903.394,41292.314999999995,147487.962
2025-09-08,48038.502,93556.908,62094.492,203689.902
2025-09-09,65039.064,94335.73499999999,62505.465,221880.264
2025-09-10,67277.277,92704.344,60640.233,220621.854
2025-09-11,68298.429,100516.62299999999,63710.364,232525.416
2025-09-12,66309.44099999999,95719.03199999999,64526.787,226555.25999999998
2025-09-13,65400.27,82055.685,52325.733,199781.688
2025-09-14,46633.373999999996,56974.752,42045.176999999996,145653.30299999999
2025-09-15,46948.905,85214.739,56620.26,188783.90399999998
2025-09-16,58410.666,89682.381,56615.157,204708.204
2025-09-17,57866.352,89343.852,59024.759999999995,206234.964
2025-09-18,60361.89,89324.457,57942.912,207629.259
2025-09-19,59388.335999999996,87142.794,58543.454999999994,205074.585
2025-09-20,54686.856,75622.68599999999,51321.945,181631.487
2025-09-21,43465.218,52240.593,40750.311,136456.122
2025-09-22,46864.67999999999,89098.125,58002.149999999994,193964.955
2025-09-23,60324.564,91715.226,57843.24,209883.03
2025-09-24,60017.679,94926.246,63914.799,218858.724
2025-09-25,67986.609,96660.75,64794.102,229441.46099999998
2025-09-26,64294.418999999994,95555.169,62221.742999999995,222071.331
2025-09-27,60633.581999999995,82326.855,52730.981999999996,195691.419
2025-09-28,47444.712,54290.729999999996,41049.873,142785.315
2025-09-29,48434.373,88634.76,56523.072,193592.205
2025-09-30,58555.371,88384.341,55100.634,202040.346
2025-10-01,57094.481999999996,89422.857,58098.774,204616.11299999998
2025-10-02,59583.744,87698.22899999999,57472.401,204754.37399999998
2025-10-03,58317.447,92326.971,60689.096999999994,211333.51499999998
2025-10-04,61699.422,83157.55799999999,57181.784999999996,202038.76499999998
2025-10-05,50882.498999999996,59483.606999999996,46778.456999999995,157144.563
2025-10-06,53373.782999999996,87245.83499999999,59220.717,199840.335
2025-10-07,64060.2,90982.158,60323.289,215365.647
2025-10-08,63992.82,95950.074,62587.08899999999,222529.98299999998
2025-10-09,61418.574,88384.878,57288.789,207092.24099999998
2025-10-10,54809.268,84943.665,55564.833,195317.766
2025-10-11,56391.422999999995,74939.25,49843.29,181173.963
2025-10-12,42575.847,47777.217,36055.182,126408.246
2025-10-13,38183.646,56120.199,43825.947,138129.792
2025-10-14,50748.926999999996,88989.24299999999,57752.151,197490.321
2025-10-15,60114.216,89587.72499999999,57833.435999999994,207535.37699999998
2025-10-16,55104.687,86580.80399999999,59543.979,201229.47
2025-10-17,60664.244999999995,91272.105,62201.592000000004,214137.94199999998
2025-10-18,58260.42,80390.21399999999,52316.04,190966.674
2025-10-19,44725.74,53671.706999999995,40950.515999999996,139347.963
2025-10-20,47571.837,91340.367,61409.559,200321.763
2025-10-21,66184.41,98007.318,62344.676999999996,226536.405
2025-10-22,65545.932,98778.06899999999,64034.426999999996,228358.42799999999
2025-10-23,67308.612,100941.15,67226.943,235476.705
